DLL Page Link,DLL Identifier,Record title,DLL Author,DLL Contributor,DLL Work Reference,Publisher,Place of Publication,Date,Source,Repository Source,rights,rights,Type,Format
https://catalog.digitallatin.org/dll-item-record/IR864,IR864,Iulii Firmici Materni V C De errore profanarum religionum,"Firmicus Maternus, Julius","Ziegler, Konrat, 1884-1974",De errore profanarum religionum,B.G. Teubner,Leipzig,1907,https://catalog.hathitrust.org/Record/100227113,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR866,IR866,Iuli Firmici Materni v.c. De errore profanarum religionum,"Firmicus Maternus, Julius","Ziegler, Konrat, 1884-1974",De errore profanarum religionum,B.G. Teubner,Leipzig,1907,https://catalog.hathitrust.org/Record/006524276,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR822,IR822,Daretis Phrygii De excidio Troiae historia,"Dares, Phrygius","Meister, Ferdinand Otto, 1828-1915",De excidio Troiae historia,B.G. Teubner,Leipzig,1873,https://catalog.hathitrust.org/Record/001181964,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR881,IR881,M. Tullii Ciceronis De finibus bonorum et malorum libri quinque,"Cicero, Marcus Tullius",,De Finibus,B.G. Teubner,Leipzig,1908,https://catalog.hathitrust.org/Record/100851429,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR882,IR882,"M. Tulli Ciceronis scripta quae manserunt omnia, Fasc. 43: De finibus bonorum et malorum libri quinque","Cicero, Marcus Tullius","Schiche, Theodor",De Finibus,B.G. Teubner,Leipzig,1915,https://catalog.hathitrust.org/Record/011225394,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR913,IR913,M. Tullii Ciceronis De finibus bonorum et malorum libri quinque,"Cicero, Marcus Tullius","Schiche, Theodor",De Finibus,B.G. Teubner,Leipzig,1915,https://catalog.hathitrust.org/Record/012289480,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR784,IR784,"Anicii Manlii Torquati Severini Boetii De institutione arithmetica libri duo, De institutione musica libri quinque","Boethius, -524","Friedlein, Gottfried, 1828-1875",De institutione arithmetica;De institutione musica;De geometria (dub.),B.G. Teubner,Leipzig,1867,https://catalog.hathitrust.org/Record/000166661,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR788,IR788,Anicii Manlii Torquati Severini Boetii De institutione arithmetica libri duo; De institutione musica libri quinque; accedit Geometria,"Boethius, -524","Friedlein, Gottfried, 1828-1875",De institutione arithmetica;De institutione musica;De geometria (dub.),B.G. Teubner,Leipzig,1867,https://catalog.hathitrust.org/Record/007481206,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR35,IR35,In M. Tulli Ciceronis de Inventione libros II Commentarius M. Fabij Victorini.,"Cicero, Marcus Tullius","Manuzio, Aldo, 1547-1597, Manuzio, Paolo, 1512-1574",De Inventione,"Aldus Mannuccius, Paulli F. Aldi N.",Venetiis,1583,https://catalog.hathitrust.org/Record/009264891,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR883,IR883,M. Tullii Ciceronis De legibus libri tres,"Cicero, Marcus Tullius","Klotz, Reinhold, 1807-1870",De Legibus,B.G. Teubner,Leipzig,1855,https://catalog.hathitrust.org/Record/001808253,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR871,IR871,Marcelli De medicamentis liber,"Marcellus, Empiricus","Helmreich, Georg, 1849-1921",De medicamentis liber,B.G. Teubner,Leipzig,1889,https://catalog.hathitrust.org/Record/001809161,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR872,IR872,Marcelli De medicamentis liber,"Marcellus, Empiricus","Helmreich, Georg, 1849-1921",De medicamentis liber,B.G. Teubner,Leipzig,1889,https://catalog.hathitrust.org/Record/008688633,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR810,IR810,A. Cornelii Celsi de medicina libri octo,"Celsus, Aulus Cornelius","Daremberg, Charles, 1817-1872",De Medicina,B.G. Teubner,Leipzig,1891,https://catalog.hathitrust.org/Record/008913238,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR811,IR811,A. Cornelii Celsi de medicina libri octo,"Celsus, Aulus Cornelius","Daremberg, Charles, 1817-1872",De Medicina,B.G. Teubner,Leipzig,1859,https://catalog.hathitrust.org/Record/011604363,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1267,IR1267,Hygini Gromatici Liber de munitionibus castrorum,Pseudo-Hyginus,"Gemoll, Wilhelm, 1850-1934",De metatione (uel munitionibus) castrorum (dub.),B.G. Teubner,Leipzig,1879,https://catalog.hathitrust.org/Record/012445103,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1227,IR1227,Hygini Gromatici Liber de munitionibus castrorum,"Hyginus, Gromaticus","Gemoll, Wilhelm, 1850-1934",De metatione (uel munitionibus) castrorum (dub.),B.G. Teubner,Leipzig,1879,https://catalog.hathitrust.org/Record/001221008,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR912,IR912,M. Tullii Ciceronis De natura deorum libri tres,"Cicero, Marcus Tullius",,De Natura Deorum,B.G. Teubner,Leipzig,1848,https://catalog.hathitrust.org/Record/011254561,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR884,IR884,M. Tulli Ciceronis Scripta quae manserunt omnia,"Cicero, Marcus Tullius",,De Natura Deorum;De Divinatione;De Fato;De Republica;De Legibus,B.G. Teubner,Leipzig,1910,https://catalog.hathitrust.org/Record/011589464,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR13,IR13,"Iouitae Rapicii Brixiani De numero oratorio libri quinque, ad Reginaldum Polum ... Eiusdem paraphrasis in psalmos Dauidis, & quaedam carmina.","Ravizza, Giovita, 1476-1553","Manuzio, Paolo, 1512-1574",De numero oratorio libri quinque,"in aedibus Pauli Manutii, Aldi filii",Venetiis,1554,https://catalog.hathitrust.org/Record/009332892,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1263,IR1263,Martianus Capella; Accedunt scholia in Caesaris Germanici Aratea,Martianus Capella,"Eyssenhardt, Franz, 1838-1901",De Nuptiis Philologiae Et Mercurii;Scholia in Germanici Aratea Basileensia,B.G. Teubner,Leipzig,1866,https://catalog.hathitrust.org/Record/008910834,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1264,IR1264,Martianus Capella; Accedunt scholia in Caesaris Germanici Aratea,Martianus Capella,"Eyssenhardt, Franz, 1838-1901",De Nuptiis Philologiae Et Mercurii;Scholia in Germanici Aratea Basileensia,B.G. Teubner,Leipzig,1866,https://catalog.hathitrust.org/Record/100740227,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR24,IR24,Ioannis Iouiani Pontani Opera omnia soluta oratione composita.,"Pontano, Giovanni Gioviano","Torresanus, Andreas, de Asula, 1451-1529 ",De oboedientia;De fortitudine;De principe;De liberalitate;De beneficentia;De magnificentia;De splendore;De conviventia;De prudentia;De magnanimitate;De fortuna;De immanitate;De aspiratione;Charon;Antonius;Actius;Aegidius;Asinus;De sermone libri VI;De bello Neapolitano;Commentationes in centum Claudii Ptolemaei sententias;De rebus coelestibus libri XIV;De luna fragmentum,"In aedibus Aldi, et Andreae soceri",Venetiis,1518,https://catalog.hathitrust.org/Record/010823571,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR885,IR885,M. Tullii Ciceronis De officiis libri tres,"Cicero, Marcus Tullius",,De Officiis,B.G. Teubner,Leipzig,1909,https://catalog.hathitrust.org/Record/100897116,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR886,IR886,M. Tullii Ciceronis De officiis libri tres,"Cicero, Marcus Tullius",,De Officiis,B.G. Teubner,Leipzig,1884,https://catalog.hathitrust.org/Record/012508642,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR911,IR911,M. Tullii Ciceronis De officiis libri tres,"Cicero, Marcus Tullius","Klotz, Reinhold, 1807-1870",De Officiis,B.G. Teubner,Leipzig,1869,https://catalog.hathitrust.org/Record/100639225,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR26,IR26,"Ciceronis De oratore libri III, ; Orator, ; De claris oratoribus.","Cicero, Marcus Tullius","Manuzio, Paolo, 1512-1574",De Oratore;Orator,"apud Paulum Manutium, Aldi filium",Venetiis,1554,https://catalog.hathitrust.org/Record/010823494,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1123,IR1123,Cornelii Taciti Germania. Agricola. Dialogus de oratoribus,"Tacitus, Cornelius","Halm, Karl, 1809-1882",De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1888,https://catalog.hathitrust.org/Record/100909691,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1124,IR1124,Cornelii Taciti Germania. Agricola. Dialogus de oratoribus,"Tacitus, Cornelius","Halm, Karl, 1809-1882",De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1888,https://catalog.hathitrust.org/Record/001810133,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1125,IR1125,"P. Corneli Taciti Germania, Agricola, Dialogus de oratoribus","Tacitus, Cornelius","Halm, Karl, 1809-1882",De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus,B.G. Teubner,Leipzig,1920,https://catalog.hathitrust.org/Record/100151347,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1126,IR1126,Cornelii Taciti libri qui supersunt,"Tacitus, Cornelius","Halm, Karl, 1809-1882",De Origine et Situ Germanorum;De Vita Iulii Agricolae;Dialogus de Oratoribus;Historiae,B.G. Teubner,Leipzig,1901,https://catalog.hathitrust.org/Record/008521363,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR33,IR33,"Iacobi Sannazarii Opera omnia latine scripta,: nuper edita.","Sannazaro, Jacopo","Torresanus, Andreas, de Asula, 1451-1529 ",De partu virginis;Lamentatio de morte Christi;Eclogae;De dilectione regnantium;Elegie,"In aedibus haeredum Aldi Manvtii, et Andreae Asulani soceri",Venetiis,1535,https://catalog.hathitrust.org/Record/100218009,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1178,IR1178,L. Annaei Senecae opera quae supersunt,"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","Haase, Friedrich, 1808-1867",De Providentia;De Constantia;De Ira;De Consolatione ad Marciam;De Vita Beata;De Otio;De Tranquillitate Animi;De Brevitate Vitae;De Consolatione ad Polybium;De Consolatione ad Helviam;De Morte Claudii Caesariis / De Moribus?;De Clementia;De Beneficiis;Naturales Quaestiones;Epistulae Morales ad Lucilium;Fragmenta;Apocolocyntosis,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/100639426,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR923,IR923,M. Tullii Ciceronis Orationes: De provinciis consularibus. Pro L. Cornelio Balbo.  In Pisonem,"Cicero, Marcus Tullius","Klotz, Alfred, 1874-1956",De Provinciis Consularibus;Pro Balbo;In Pisonem,B.G. Teubner,Leipzig,1916,https://catalog.hathitrust.org/Record/010551076,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR921,IR921,"M. Tullii Ciceronis Orationes: De provinciis consularibus, Pro L. Cornelio Balbo, In L. Calpurnium Pisonem, Pro Cn. Plancio, Pro M. Aemilio Scauro, Pro C. Rabirio postumo","Cicero, Marcus Tullius",,De Provinciis Consularibus;Pro Balbo;In Pisonem;Pro Plancio;Pro Scauro;Pro Rabirio Postumo,B.G. Teubner,Leipzig,1886,https://catalog.hathitrust.org/Record/100487304,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1254,IR1254,Apicii librorum x qui dicuntur De re coquinaria quae extant,Apicius,"Vollmer, Friedrich, 1867-1923, Giarratano, Caesar, 1880-",De Re Coquinaria,B.G. Teubner,Leipzig,1922,https://catalog.hathitrust.org/Record/008913203,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1262,IR1262,"Claudii Rutilii Namatiani De reditu suo libri II. Accedunt Hadriani, Flori, Apuleii, Anniani, Sereni, Aliorumque saec. A. U. C. X poetarum reliquae","Namatianus, Claudius Rutilius, active 5th century;Annianus;Florus, Lucius Annaeus;Hadrian, Emperor of Rome;Apuleius;Septimius Serenus;Alfius Avitus","Müller, Lucian, 1836-1898",De reditu suo;Carmina;Carmina;Carmina;Carmen;Carmina,B.G. Teubner,Leipzig,1870,https://catalog.hathitrust.org/Record/008618875,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1261,IR1261,"Claudii Rutilii Namatiani De reditu suo libri II. Accedunt Hadriani, Flori, Apuleii, Anniani, Sereni, Aliorumque saec. A. U. C. X poetarum reliquae","Namatianus, Claudius Rutilius, active 5th century","Müller, Lucian, 1836-1898",De reditu suo;Carmina;Carmina;Carmina;Carmen;Carmina,B.G. Teubner,Leipzig,1870,https://catalog.hathitrust.org/Record/011533518,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1260,IR1260,"Claudii Rutilii Namatiani De reditu suo libri II. Accedunt Hadriani, Flori, Apuleii, Anniani, Sereni, Aliorumque saec. A. U. C. X poetarum reliquae","Namatianus, Claudius Rutilius, active 5th century","Müller, Lucian, 1836-1898",De reditu suo;Carmina;Carmina;Carmina;Carmen;Carmina,B.G. Teubner,Leipzig,1870,https://catalog.hathitrust.org/Record/100026628,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR887,IR887,M. Tuli Ciceronis librorum de re publica sex quae supersunt,"Cicero, Marcus Tullius","Nauck, C. W. (Carl Wilhelm), 1813-",De Republica,B.G. Teubner,Leipzig,1889,https://catalog.hathitrust.org/Record/006540418,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1010,IR1010,T. Lucreti Cari De rerum natura libri sex,"Lucretius Carus, Titus","Brieger, Adolf, 1832-1912",De Rerum Natura,B.G. Teubner,Leipzig,1902,https://catalog.hathitrust.org/Record/100386367,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1011,IR1011,T. Lucreti Cari De rerum natura libri sex,"Lucretius Carus, Titus","Brieger, Adolf, 1832-1912",De Rerum Natura,B.G. Teubner,Leipzig,1899,https://catalog.hathitrust.org/Record/005137277,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1012,IR1012,T. Lucreti Cari De rerum natura libri sex,"Lucretius Carus, Titus","Bernays, Jacob, 1824-1881",De Rerum Natura,B.G. Teubner,Leipzig,1862,https://catalog.hathitrust.org/Record/008368330,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1013,IR1013,T. Lucreti Cari De rerum natura libri sex,"Lucretius Carus, Titus","Bernays, Jacob, 1824-1881",De Rerum Natura,B.G. Teubner,Leipzig,1886,https://catalog.hathitrust.org/Record/007964501,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1014,IR1014,T. Lucreti Cari De rerum natura libri sex,"Lucretius Carus, Titus","Bernays, Jacob, 1824-1881",De Rerum Natura,B.G. Teubner,Leipzig,1852,https://catalog.hathitrust.org/Record/011624062,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1015,IR1015,T. Lucreti Cari De rerum natura libri sex,"Lucretius Carus, Titus","Brieger, Adolf, 1832-1912",De Rerum Natura,B.G. Teubner,Leipzig,1894,https://catalog.hathitrust.org/Record/001809029,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR43,IR43,"De sacramento confessionis, seu paenitentiae, historia: ex veteribus sanctis patribus collecta, per quam contra haereticos lutheranos copiose ostenditur, sacramentalem confessionem ab ipso Christo institutam esse, et in ecclesiae catholicae vsu vsque ad nostra tempora semper obseruatam. De antiquis paenitentiis vtilis libellus, e veteribus sanctis patribus accurate contextus","Victorius, Marianus, approximately 1485-1572","Manuzio, Paolo, 1512-1574","De sacramento confessionis, seu paenitentiae, historia","apud Paulum Manutium, Aldi f.",Romae,1562,https://catalog.hathitrust.org/Record/009332210,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1277,IR1277,Egidii Corboliensis Viaticus de signis et symptomatibus aegritudium,"Gilles, de Corbeil, active 1200","Rose, Valentin, 1829-1916",De signis et symptomatibus aegritudinum,B.G. Teubner,Leipzig,1907,https://catalog.hathitrust.org/Record/100380253,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR853,IR853,Hieronymi de viris inlustribus liber. Accedit Gennadii catalogus virorum inlustrium,"Jerome, Saint, 419 or 420;Gennadius, of Marseilles","Herding, Wilhelm",De uiris illustribus;De uiris illustribus,B.G. Teubner,Leipzig,1879,https://catalog.hathitrust.org/Record/007480136,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR854,IR854,Hieronymi De viris inlustribus liber,"Jerome, Saint, 419 or 420;Gennadius, of Marseilles","Herding, Wilhelm",De uiris illustribus;De uiris illustribus,B.G. Teubner,Leipzig,1879,https://catalog.hathitrust.org/Record/011681591,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR855,IR855,Heironymi De viris inlustribus liber. Accedit Gennadii Catalogus virorum inlustrium,"Gennadius, of Marseilles","Herding, Wilhelm",De uiris illustribus;De uiris illustribus,B.G. Teubner,Leipzig,1879,https://catalog.hathitrust.org/Record/100349134,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1216,IR1216,Sexti Pompei Festi De verborum significatu quae supersunt cum Pauli epitome,"Festus, Sextus Pompeius;Paul, the Deacon, 720-799?","Lindsay, W. M. (Wallace Martin), 1858-1937, Thewrewk, Emil, Ponori, 1838-1917",De Verborum Significatione;Excerpta ex libris Pompei Festi de significatione uerborum,B.G. Teubner,Leipzig,1913,https://catalog.hathitrust.org/Record/008900043,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1096,IR1096,C. Suetoni Tranquilli praeter Caesarum libros reliquiae,"Suetonius, approximately 69-approximately 122","Ritschl, Friedrich Wilhelm, 1806-1876, Reifferscheid, August, 1835-1887",De Viris Illustribus;De Poetis;De Historicis;De Oratoribus;De Grammaticis et Rhetoribus;De Philosophis;Prata;Fragmenta,B.G. Teubner,Leipzig,1860,https://catalog.hathitrust.org/Record/011600754,HathiTrust,Public Domain,Public Domain,,PDF
