DLL Page Link,DLL Identifier,Record title,Creator,Source Edition,Source,Publisher,Repository Source,Access Date,rights,DLL Author,DLL Work Reference
https://catalog.digitallatin.org/dll-web-page/WP2339,WP2339,De Bello Gallico Liber VIII,Aulus Hirtius,"C. Iulii Caesaris: Commentarii Rerum Gestarum. Vol. 1, ed. O. Seel, 1961",http://latin.packhum.org/loc/530/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Hirtius, Aulus",De Bello Gallico Liber VIII
https://catalog.digitallatin.org/dll-web-page/WP2349,WP2349,Comment. Anquisit. Sergii,Commentarius Anquisit. Sergii,"M. Terenti Varronis De Linguae Latinae Quae Supersunt, ed. G. Goetz; F. Schoell, 1910",http://latin.packhum.org/loc/496/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,,Comment. Anquisit. Sergii
https://catalog.digitallatin.org/dll-web-page/WP2348,WP2348,De Rerum Natura,Titus Lucretius Carus,"De Rerum Natura Libri Sex, ed. J. Martin, 1969",http://latin.packhum.org/loc/550/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Lucretius Carus, Titus",De Rerum Natura
https://catalog.digitallatin.org/dll-web-page/WP2344,WP2344,Communes Historiae,Quintus Lutatius Catulus,"Grammaticae Romanae Fragmenta, ed. G. Funaioli, 1907",http://latin.packhum.org/loc/552/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Lutatius Catulus, Q. (Quintus), 150 B.C.-87 B.C.",Communes Historiae
https://catalog.digitallatin.org/dll-web-page/WP2343,WP2343,Commentarii Augurum,Commentarii Augurum,"M. Terenti Varronis De Linguae Latinae Quae Supersunt, ed. G. Goetz; F. Schoell, 1910",http://latin.packhum.org/loc/492/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,,Commentarii Augurum
https://catalog.digitallatin.org/dll-web-page/WP2345,WP2345,Commentarii Consulares,Commentarii Consulares,"M. Terenti Varronis De Linguae Latinae Quae Supersunt, ed. G. Goetz; F. Schoell, 1910",http://latin.packhum.org/loc/494/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,,Commentarii Consulares
https://catalog.digitallatin.org/dll-web-page/WP2342,WP2342,Annales,Aulus Cremutius Cordus,"Historicorum Romanorum Reliquiae. Vol. 2, ed. H. Peter, 1906",http://latin.packhum.org/loc/502/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cremutius Cordus, A. (Aulus), -25",Annales
https://catalog.digitallatin.org/dll-web-page/WP2341,WP2341,elegia in pap. Qas1r Ibrîm,Gaius Cornelius Gallus,"ed. R. D. Anderson, P. J. Parsons, R. G. M. Nisbet [JRS 691979)]",http://latin.packhum.org/loc/524/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Gallus, Gaius Cornelius",Elegia in pap. Qasr ibrim
https://catalog.digitallatin.org/dll-web-page/WP2340,WP2340,Capitula,Titus Lucretius Carus,"De Rerum Natura Libri Sex, ed. J. Martin, 1969",http://latin.packhum.org/loc/550/3/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Lucretius Carus, Titus",Capitula
https://catalog.digitallatin.org/dll-web-page/WP2346,WP2346,Annales,Gaius Licinius Macer,"Historicorum Romanorum Reliquiae. Vol. 1, ed. H. Peter, 1914",http://latin.packhum.org/loc/556/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Macer, C. Licinius (Caius Licinius)",Annales
https://catalog.digitallatin.org/dll-web-page/WP2004,WP2004,grammatica (Gaius Iulius Hyginus),Gaius Iulius Hyginus,"Grammaticae Romanae Fragmenta, ed. G. Funaioli, 1907",http://latin.packhum.org/loc/533/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Hyginus, C. Julius",Grammatica
https://catalog.digitallatin.org/dll-web-page/WP2007,WP2007,historiae (Gaius Iulius Hyginus),Gaius Iulius Hyginus,"Historicorum Romanorum Reliquiae. Vol. 2, ed. H. Peter, 1906",http://latin.packhum.org/loc/533/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Hyginus, C. Julius",Historiae
https://catalog.digitallatin.org/dll-web-page/WP1378,WP1378,epistulae (Aulus Hirtius),Aulus Hirtius,"C. Iuli Caesaris Commentarii. Vol. 3, ed. A. Klotz, 1927",http://latin.packhum.org/loc/530/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Hirtius, Aulus",Epistulae ab A. Hirtio
https://catalog.digitallatin.org/dll-web-page/WP1359,WP1359,iurisprudentia (Lucius Cincius),Lucius Cincius,"Iurisprudentiae Anteiustinianae Reliquiae. Vol. 1, ed. P. E. Huschke; E. Seckel; B. Kübler, 1908",http://latin.packhum.org/loc/484/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cincius, L. (Lucius)",Iurisprudentia
https://catalog.digitallatin.org/dll-web-page/WP1352,WP1352,oratio (Publius Cominius),Publius Cominius,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/490/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cominius, P., -45 B.C.",Oratio
https://catalog.digitallatin.org/dll-web-page/WP1347,WP1347,orationes (Lucius Licinius Crassus),Lucius Licinius Crassus,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/500/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Crassus, L. Licinius (Lucius Licinius), 140 B.C.-91 B.C.",Orationes (Lucius Licinius Crassus)
https://catalog.digitallatin.org/dll-web-page/WP1353,WP1353,oratio (Gaius Erucius),Gaius Erucius,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/516/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Erucius, C., active 80 B.C.",Oratio (Gaius Erucius)
https://catalog.digitallatin.org/dll-web-page/WP1355,WP1355,orationes (Gaius Servilius Glaucia),Gaius Servilius Glaucia,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/526/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Glaucia, C. Servilius, -100 B.C.",Orationes (Gaius Servilius Glaucia)
https://catalog.digitallatin.org/dll-web-page/WP1354,WP1354,carmina (Quintus Hortensius Hortalus),Quintus Hortensius Hortalus,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. W. Morel, 1927",http://latin.packhum.org/loc/532/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Hortensius Hortalus, Q. (Quintus)",Carmina
https://catalog.digitallatin.org/dll-web-page/WP1350,WP1350,epigramma in Ciceronis obitum (Tullius Laurea),Tullius Laurea,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. W. Morel, 1927",http://latin.packhum.org/loc/540/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Laurea, Tullius",Epigramma in ciceronis obitum
https://catalog.digitallatin.org/dll-web-page/WP1345,WP1345,carmina (Gaius Cilnius Maecenas),Gaius Cilnius Maecenas,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. W. Morel, 1927",http://latin.packhum.org/loc/558/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Maecenas, Gaius Cilnius",Carmina
https://catalog.digitallatin.org/dll-web-page/WP1373,WP1373,orationes (Publius Clodius Pulcher),Publius Clodius Pulcher,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/487/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Clodius, Publius, approximately 93 B.C.-52 B.C.",Orationes (Publius Clodius Pulcher)
https://catalog.digitallatin.org/dll-web-page/WP1315,WP1315,oratio (Gaius Aurelius Cotta),Gaius Aurelius Cotta,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/498/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cotta, C. Aurelius, approximately 124 B.C.-63 B.C.",Oratio (Gaius Aurelius Cotta)
https://catalog.digitallatin.org/dll-web-page/WP1360,WP1360,oratio (Publius Cornelius Dolabella),Publius Cornelius Dolabella,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/510/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Dolabella, Publius Cornelius, approximately 80 B.C.-43 B.C.",Oratio (Publius Cornelius Dolabella)
https://catalog.digitallatin.org/dll-web-page/WP1367,WP1367,oratio (Marcus Duronius),Marcus Duronius,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/512/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Duronius, M., active 97 B.C.",Oratio (Marcus Duronius)
https://catalog.digitallatin.org/dll-web-page/WP1323,WP1323,grammatica (Sextus (vel Spurius) Ennius),Sextus (vel Spurius) Ennius,"vel Sp.) Ennius. grammatica Grammaticae Romanae Fragmenta, ed. G. Funaioli, 1907",http://latin.packhum.org/loc/515/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Ennius, Sex.",Grammatica (Sextus (vel Spurius) Ennius)
https://catalog.digitallatin.org/dll-web-page/WP1340,WP1340,"iurisprudentia, fragmenta (Gaius Aelius Gallus)",Gaius Aelius Gallus,"The Digest of Justinian. Vol. 4, ed. T. Mommsen, P. Krüger, A. Watson, 1985",http://latin.packhum.org/loc/522/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Gallus, C. Aelius, active 1st century B.C.?","Iurisprudentia, fragmenta (Gaius Aelius Gallus)"
https://catalog.digitallatin.org/dll-web-page/WP1318,WP1318,elegia (Gaius Cornelius Gallus),Gaius Cornelius Gallus,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. W. Morel, 1927",http://latin.packhum.org/loc/524/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Gallus, Gaius Cornelius",Elegia
https://catalog.digitallatin.org/dll-web-page/WP1361,WP1361,orationes (Quintus Hortensius Hortalus),Quintus Hortensius Hortalus,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/532/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Hortensius Hortalus, Q. (Quintus)",Orationes
https://catalog.digitallatin.org/dll-web-page/WP1364,WP1364,oratio (Titus Labienus),Titus Labienus,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/537/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Labienus, -45 B.C.",Oratio
https://catalog.digitallatin.org/dll-web-page/WP1341,WP1341,carmina (Laevius),Laevius,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. W. Morel, 1927",http://latin.packhum.org/loc/538/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,Laevius,Carmina
https://catalog.digitallatin.org/dll-web-page/WP1320,WP1320,fr. dubium a Morel omissum (Laevius),Laevius,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. C. Büchner, 1982",http://latin.packhum.org/loc/538/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,Laevius,fr. dubium a Morel omissum
https://catalog.digitallatin.org/dll-web-page/WP1349,WP1349,epigrammata (Quintus Lutatius Catulus),Quintus Lutatius Catulus,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. W. Morel, 1927",http://latin.packhum.org/loc/552/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Lutatius Catulus, Q. (Quintus), 150 B.C.-87 B.C.",Epigrammata
https://catalog.digitallatin.org/dll-web-page/WP1348,WP1348,fragmentum a Morel omissum (Gaius Cilnius Maecenas),Gaius Cilnius Maecenas,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. C. Büchner, 1982",http://latin.packhum.org/loc/558/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Maecenas, Gaius Cilnius",Fragmentum a Morel omissum
https://catalog.digitallatin.org/dll-web-page/WP1332,WP1332,carmina (Aulus Furius Antias),Aulus Furius Antias,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. W. Morel, 1927",http://latin.packhum.org/loc/518/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Furius Antias, A. (Aulus)",Carmina
https://catalog.digitallatin.org/dll-web-page/WP1183,WP1183,grammatica (Servius Clodius),Servius Clodius,"Grammaticae Romanae Fragmenta, ed. G. Funaioli, 1907",http://latin.packhum.org/loc/488/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Clodius, Ser. (Serius)",Grammatica
https://catalog.digitallatin.org/dll-web-page/WP1179,WP1179,iurisprudentia (Granius Flaccus),Granius Flaccus,"Iurisprudentiae Anteiustinianae Reliquiae. Vol. 1, ed. P. E. Huschke; E. Seckel; B. Kübler, 1908",http://latin.packhum.org/loc/528/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Granius Flaccus, active 1st century B.C.",Iurisprudentia (Granius Flaccus)
https://catalog.digitallatin.org/dll-web-page/WP1186,WP1186,"palliatae (Iuventius, comoed.)","Iuventius, comoed.","Scaenicae Romanorum Poesis Fragmenta. Vol. 2, ed. O. Ribbeck, 1898",http://latin.packhum.org/loc/534/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Juventius, active 2nd century B.C.","Palliatae (Iuventius, comoed.)"
https://catalog.digitallatin.org/dll-web-page/WP1192,WP1192,oratio (Marcus Iuventius Laterensis),Marcus Iuventius Laterensis,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/535/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Juventius Laterensis, M., -43 B.C.",Oratio (Marcus Iuventius Laterensis)
https://catalog.digitallatin.org/dll-web-page/WP1168,WP1168,mimi (Decimus Laberius),Decimus Laberius,"I Mimi Romani, ed. M. Bonaria, 1965",http://latin.packhum.org/loc/536/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Laberius, D. (Decimus)",mimi
https://catalog.digitallatin.org/dll-web-page/WP1194,WP1194,orationes (Cn. Cornel. Lentulus Marcell.),Cn. Cornel. Lentulus Marcell.,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/541/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Lentulus Marcellinus, Cn. Cornelius, active 84 B.C.-56 B.C.",Orationes
https://catalog.digitallatin.org/dll-web-page/WP1171,WP1171,historiae (Gaius Licinius Mucianus),Gaius Licinius Mucianus,"Historicorum Romanorum Reliquiae. Vol. 2, ed. H. Peter, 1906",http://latin.packhum.org/loc/546/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Mucianus, C. Licinius, active 52-77",Historiae (Gaius Licinius Mucianus)
https://catalog.digitallatin.org/dll-web-page/WP1174,WP1174,fragmenta (Titus Lucretius Carus),Titus Lucretius Carus,"De Rerum Natura Libri Sex, ed. J. Martin, 1969",http://latin.packhum.org/loc/550/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Lucretius Carus, Titus",Fragmenta
https://catalog.digitallatin.org/dll-web-page/WP1173,WP1173,oratio (Gaius Licinius Macer),Gaius Licinius Macer,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/556/2/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Macer, C. Licinius (Caius Licinius)",Oratio
https://catalog.digitallatin.org/dll-web-page/WP1188,WP1188,oratio (Helvius Mancia),Helvius Mancia,"Oratorum Romanorum Fragmenta Liberae Rei Publicae. Vol. 1, ed. E. Malcovati, 1953",http://latin.packhum.org/loc/560/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Helvius Mancia, active 97 B.C.-87 B.C.",Oratio (Helvius Mancia)
https://catalog.digitallatin.org/dll-web-page/WP1111,WP1111,carmina (Gannius),Gannius,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. W. Morel, 1927",http://latin.packhum.org/loc/527/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,Gannius,Carmina
https://catalog.digitallatin.org/dll-web-page/WP1112,WP1112,carmina (Gaius Helvius Cinna),Gaius Helvius Cinna,"Fragmenta Poetarum Latinorum Epicorum et Lyricorum praeter Ennium et Lucilium, ed. W. Morel, 1927",http://latin.packhum.org/loc/486/1/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cinna, C. Helvius",Carmina
https://catalog.digitallatin.org/dll-web-page/WP2358,WP2358,Pro Scauro,Marcus Tullius Cicero,"M. Tulli Ciceronis Orationes. Vol. 6, ed. A. C. Clark, 1911",http://latin.packhum.org/loc/474/29/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",Pro Scauro
https://catalog.digitallatin.org/dll-web-page/WP2383,WP2383,Pro Marcello,Marcus Tullius Cicero,"M. Tulli Ciceronis Orationes. Vol. 2, ed. A. C. Clark, 1918",http://latin.packhum.org/loc/474/32/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",Pro Marcello
https://catalog.digitallatin.org/dll-web-page/WP2389,WP2389,Pro Ligario,Marcus Tullius Cicero,"M. Tulli Ciceronis Orationes. Vol. 2, ed. A. C. Clark, 1918",http://latin.packhum.org/loc/474/33/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",Pro Ligario
https://catalog.digitallatin.org/dll-web-page/WP2356,WP2356,Pro Rege Deiotaro,Marcus Tullius Cicero,"M. Tulli Ciceronis Orationes. Vol. 2, ed. A. C. Clark, 1918",http://latin.packhum.org/loc/474/34/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",Pro Rege Deiotaro
https://catalog.digitallatin.org/dll-web-page/WP2381,WP2381,De Oratore,Marcus Tullius Cicero,"M. Tulli Ciceronis Rhetorica. Vol.1, ed. A. S. Wilkins, 1902",http://latin.packhum.org/loc/474/37/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",De Oratore
https://catalog.digitallatin.org/dll-web-page/WP2387,WP2387,De Partitione Oratoria,Marcus Tullius Cicero,"Cicero in Twenty-Eight Volumes. Vol. 4, ed. H. Rackham, 1942",http://latin.packhum.org/loc/474/38/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",De Partitione Oratoria
https://catalog.digitallatin.org/dll-web-page/WP2378,WP2378,Topica,Marcus Tullius Cicero,"Cicero: De Inventione, De Optimo Genere Oratorum, Topica, ed. H. M. Hubbell, 1949",http://latin.packhum.org/loc/474/42/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",Topica
https://catalog.digitallatin.org/dll-web-page/WP2385,WP2385,De Republica,Marcus Tullius Cicero,"M. Tulli Ciceronis Scripta Quae Manserunt Omnia. Part 4, Vol. 2, ed. C. F. W. Mueller, 1890",http://latin.packhum.org/loc/474/43/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",De Republica
https://catalog.digitallatin.org/dll-web-page/WP2359,WP2359,Academica,Marcus Tullius Cicero,"M. Tulli Ciceronis Scripta Quae Manserunt Omnia. Fasc. 42, ed. O. Plasberg, 1922",http://latin.packhum.org/loc/474/45/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",Academica
https://catalog.digitallatin.org/dll-web-page/WP2384,WP2384,De Finibus,Marcus Tullius Cicero,"M. Tulli Ciceronis Scripta Quae Manserunt Omnia. Fasc. 43, ed. T. Schiche, 1915",http://latin.packhum.org/loc/474/48/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",De Finibus
https://catalog.digitallatin.org/dll-web-page/WP2390,WP2390,Tusculanae Disputationes,Marcus Tullius Cicero,"M. Tulli Ciceronis Scripta Quae Manserunt Omnia. Fasc. 44, ed. M. Pohlenz, 1918",http://latin.packhum.org/loc/474/49/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",Tusculanae Disputationes
https://catalog.digitallatin.org/dll-web-page/WP2357,WP2357,De Natura Deorum,Marcus Tullius Cicero,"M. Tulli Ciceronis Scripta Quae Manserunt Omnia. Fasc. 45, ed. W. Ax, 1933",http://latin.packhum.org/loc/474/50/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",De Natura Deorum
https://catalog.digitallatin.org/dll-web-page/WP2382,WP2382,De Divinatione,Marcus Tullius Cicero,"M. Tulli Ciceronis Scripta Quae Manserunt Omnia. Part 4, Vol. 2, ed. C. F. W. Mueller, 1890",http://latin.packhum.org/loc/474/53/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",De Divinatione
https://catalog.digitallatin.org/dll-web-page/WP2388,WP2388,De Fato,Marcus Tullius Cicero,"M. Tulli Ciceronis Scripta Quae Manserunt Omnia. Part 4, Vol. 2, ed. C. F. W. Mueller, 1890",http://latin.packhum.org/loc/474/54/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",De Fato
https://catalog.digitallatin.org/dll-web-page/WP2379,WP2379,Epistulae ad Quintum Fratrem,Marcus Tullius Cicero,"Cicero: Epistulae ad Quintum Fratrem et M. Brutum, ed. D. R. Shackleton Bailey, 1980",http://latin.packhum.org/loc/474/58/0,,Packard Humanities Institute,2017-12-07,Fair Use,"Cicero, Marcus Tullius",Epistulae ad Quintum Fratrem
