DLL Page Link,Authorized Name,Author Name Native Language,Author Name Latin,Author Name English,Other Alternative Name Form(s),Related to other DLL Author(s),BNE Name,BNF Name,DNB Name,ICCU Name,ISNI Name,Perseus Name,Author Name Abbreviations,Author Birth Date,Author Death Date,Floruit/Active,Time Period,VIAF Source,LoC Source,LofC URI,BNE URL,BNF URL,DNB URL,ICCU URL,ISNI URL,Wikidata URL,Wikipedia,WorldCat Identity,DLL Identifier,VIAF ID,LoC ID,PHI Number,Stoa Number,CTS URN
https://catalog.digitallatin.org/dll-author/A2755,Alberico da Marcellise,,,,,,,,,,,,,,,,,http://viaf.org/viaf/304911898,,,,,,,,,,,A2755,304911898,,,,
https://catalog.digitallatin.org/dll-author/A2967,"Altilio, Gabriele, 1436-1501",,,,,,,Altilio Gabriele 1440?-1501,"Altilio, Gabriello 1440-ca. 1501",,"Altilio, Gabriele 1436-1501",,,1436,1501,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/19636924,https://lccn.loc.gov/nr2005028471,https://id.loc.gov/authorities/names/nr2005028471,,http://catalogue.bnf.fr/ark:/12148/cb12807679f,http://d-nb.info/gnd/100416349,,http://isni.org/isni/0000000061311030,https://www.wikidata.org/entity/Q3756530#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr2005028471,A2967,19636924,nr2005028471,,,
https://catalog.digitallatin.org/dll-author/A2971,"Amoretti Angulo, Andrea Lucía",,,,,,,,,,,,,,,,,http://viaf.org/viaf/13150868189022071224,https://lccn.loc.gov/no2017133967,https://id.loc.gov/authorities/names/no2017133967,,,,,,,,https://www.worldcat.org/identities/lccn-no2017133967,A2971,1.31508681890221E+019,no2017133967,,,
https://catalog.digitallatin.org/dll-author/A2975,Antonio Baratella,,,,,,,,,,"Baratella, Antonio 1385-1448",,,,,,,http://viaf.org/viaf/260507643,,,,,,,http://isni.org/isni/0000000380954009,https://www.wikidata.org/entity/Q16527372#sitelinks-wikipedia,,,A2975,260507643,,,,
https://catalog.digitallatin.org/dll-author/A2963,"Aurispa, Giovanni, approximately 1376-1459",,,,,,,Aurispa Giovanni 1369-1459,"Aurispa, Giovanni","Aurispa , Giovanni","Aurispa, Giovanni",,,1376?,1459,14th Century A.D. - 15th Century A.D.,Neo-Latin,http://viaf.org/viaf/100166736,https://lccn.loc.gov/n87829557,https://id.loc.gov/authorities/names/n87829557,,http://catalogue.bnf.fr/ark:/12148/cb12560373k,http://d-nb.info/gnd/174722567,http://id.sbn.it/af/IT\ICCU\SBLV\198938,http://isni.org/isni/0000000118452345,https://www.wikidata.org/entity/Q770787#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Giovanni_Aurispa,https://www.worldcat.org/identities/lccn-n87829557,A2963,100166736,n87829557,,,
https://catalog.digitallatin.org/dll-author/A2973,"Barbato, Marco, -1363",,,,,,,,,,"Barbato, Marco m. 1363",,,,1363,14th Century A.D.,Medieval,http://viaf.org/viaf/34378929,https://lccn.loc.gov/nr99026961,https://id.loc.gov/authorities/names/nr99026961,,,,,http://isni.org/isni/0000000078194424,https://www.wikidata.org/entity/Q22569572#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr99026961,A2973,34378929,nr99026961,,,
https://catalog.digitallatin.org/dll-author/A2961,"Bembo, Bonifacio",,,,,,,,,,,,,,,,,http://viaf.org/viaf/273367952,https://lccn.loc.gov/nr94026694,https://id.loc.gov/authorities/names/nr94026694,,,,,,,,https://www.worldcat.org/identities/lccn-nr94026694,A2961,273367952,nr94026694,,,
https://catalog.digitallatin.org/dll-author/A2969,"Berni, Francesco, 1497 or 1498-1535",,,,,,,Berni Francesco 1497?-1535?,"Berni, Francesco 1497-1535","Berni , Francesco ","Berni, Francesco 1497 or 1498-1535",,,1497 or 1498,1535,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/36959897,https://lccn.loc.gov/n82120516,https://id.loc.gov/authorities/names/n82120516,,http://catalogue.bnf.fr/ark:/12148/cb12175854d,http://d-nb.info/gnd/118885804,http://id.sbn.it/af/IT\ICCU\CFIV\060819,http://isni.org/isni/0000000121281559,https://www.wikidata.org/entity/Q655618#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Francesco_Berni,https://www.worldcat.org/identities/lccn-n82120516,A2969,36959897,n82120516,,,
https://catalog.digitallatin.org/dll-author/A2978,"Andronicus Callistus, -1478",,Andronicus Callistus,,,,,,,,Andronikos Kallistos d. 1478,,,,1478,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/316400439,https://lccn.loc.gov/n85216262,https://id.loc.gov/authorities/names/n85216262,,,,,http://isni.org/isni/0000000079799070,https://www.wikidata.org/entity/Q3299494#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Andronicus_Callistus,https://www.worldcat.org/identities/lccn-n85216262,A2978,316400439,n85216262,,,
https://catalog.digitallatin.org/dll-author/A2966,Angela Nogarola c. 15. C.,,,,,,,,Angela Nogarola ca. 15. Jh.,,,,,,,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/76722457,,,,,http://d-nb.info/gnd/103075488,,,https://www.wikidata.org/entity/Q28778065#sitelinks-wikipedia,,,A2966,76722457,,,,
https://catalog.digitallatin.org/dll-author/A2965,"Angèli, Pietro, 1517-1596",,,,,,"Angeli, Pietro 1517-1596",Angeli Pietro 1517-1596,"Angèli, Pietro 1517-1596","Angeli , Pietro ","Angèli, Pietro 1517-1596",,,1517,1596,16th Century A.D.,Neo-Latin,http://viaf.org/viaf/56728831,https://lccn.loc.gov/nr96020921,https://id.loc.gov/authorities/names/nr96020921,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX4846244,http://catalogue.bnf.fr/ark:/12148/cb125742217,http://d-nb.info/gnd/116310901,http://id.sbn.it/af/IT\ICCU\CUBV\005301,http://isni.org/isni/0000000121342809,https://www.wikidata.org/entity/Q3388211#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr96020921,A2965,56728831,nr96020921,,,
https://catalog.digitallatin.org/dll-author/A2996,"Anichini, Gerardo, active 1399",,,,,,,,,,,,,1399,,14th Century A.D.,Neo-Latin,http://viaf.org/viaf/73577799,https://lccn.loc.gov/no2005000618,https://id.loc.gov/authorities/names/no2005000618,,,,,,,,https://www.worldcat.org/identities/lccn-no2005000618,A2996,73577799,no2005000618,,,
https://catalog.digitallatin.org/dll-author/A2964,"Augurelli, Giovanni Aurelio, approximately 1456-1524?",,,,,,,,"Augurelli, Giovanni Aurelio 1456-1524",,"Augurelli, Giovanni Aurelio asi 1456-1524",,,1456?,1524?,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/88062391,https://lccn.loc.gov/n84043721,https://id.loc.gov/authorities/names/n84043721,,,http://d-nb.info/gnd/121348970,,http://isni.org/isni/0000000121426869,,,https://www.worldcat.org/identities/lccn-n84043721,A2964,88062391,n84043721,,,
https://catalog.digitallatin.org/dll-author/A2982,"Barignani, Fabio, 1532-1584",,,,,,,Barignani Fabio 1532-1584,"Barignani, Fabio 1532-1584",,"Barignani, Fabio 1532-1584",,,1532,1584,16th Century A.D.,Neo-Latin,http://viaf.org/viaf/32127844,https://lccn.loc.gov/nr90016540,https://id.loc.gov/authorities/names/nr90016540,,http://catalogue.bnf.fr/ark:/12148/cb12924497p,http://d-nb.info/gnd/130478377,,http://isni.org/isni/0000000046173442,,,https://www.worldcat.org/identities/lccn-nr90016540,A2982,32127844,nr90016540,,,
https://catalog.digitallatin.org/dll-author/A2962,"Bartolomeo, fra, 1472-1517",,,,,,"Bartolomeo, fra 1472-1517",Bartolomeo Fra 1472-1517,Bartolomeo della Porta ca. 1472-1517,Bartolomeo : della Porta,Bartolomeo ca. 1472-1517 della Porta,,,1472,1517,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/89128949,https://lccn.loc.gov/n85042709,https://id.loc.gov/authorities/names/n85042709,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX828910,http://catalogue.bnf.fr/ark:/12148/cb12184654t,http://d-nb.info/gnd/118968580,http://id.sbn.it/af/IT\ICCU\CFIV\092345,http://isni.org/isni/0000000107854437,https://www.wikidata.org/entity/Q7780#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Fra_Bartolomeo,https://www.worldcat.org/identities/lccn-n85042709,A2962,89128949,n85042709,,,
https://catalog.digitallatin.org/dll-author/A2993,"Calderino, Domizio, 1447-1478",,,,,,"Calderino, Domizio",Calderino Domizio 1446-1478,Domitius de Calderiis 1446-1478,"Calderini , Domizio","Calderini, Domizio 1447-1478",,,1447,1478,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/61663797,https://lccn.loc.gov/n86805621,https://id.loc.gov/authorities/names/n86805621,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1209681,http://catalogue.bnf.fr/ark:/12148/cb125628456,http://d-nb.info/gnd/100940056,http://id.sbn.it/af/IT\ICCU\BVEV\025255,http://isni.org/isni/0000000121358077,https://www.wikidata.org/entity/Q16550450#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n86805621,A2993,61663797,n86805621,,,
https://catalog.digitallatin.org/dll-author/A2994,"Dall'Isola, Matteo, active 15th century-16th century",,,,,,,Dall'Isola Matteo 148.?-15..,,Matteo : dall'Isola,"Isola, Matteo dall' 16e eeuw",,,,,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/27302304,https://lccn.loc.gov/n2001044759,https://id.loc.gov/authorities/names/n2001044759,,http://catalogue.bnf.fr/ark:/12148/cb14531511g,,http://id.sbn.it/af/IT\ICCU\SBLV\043312,http://isni.org/isni/0000000061359560,https://www.wikidata.org/entity/Q3852246#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n2001044759,A2994,27302304,n2001044759,,,
https://catalog.digitallatin.org/dll-author/A2989,Cornelio Paolo Amalteo,,,,,,,,,,,,,,,,,http://viaf.org/viaf/89225702,,,,,,,,,,,A2989,89225702,,,,
https://catalog.digitallatin.org/dll-author/A3002,"Amaseo, Girolamo 1467-1517",,,,,,,Amaseo Girolamo 1467-1517,"Amaseo, Girolamo 1467-1517","Amaseo , Girolamo","Amaseo, Girolamo 1467-1517",,,1467,1517,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/28265078,,,,http://catalogue.bnf.fr/ark:/12148/cb103846228,http://d-nb.info/gnd/133592162,http://id.sbn.it/af/IT\ICCU\VIAV\110475,http://isni.org/isni/0000000061276685,https://www.wikidata.org/entity/Q3768886#sitelinks-wikipedia,,,A3002,28265078,,,,
https://catalog.digitallatin.org/dll-author/A2984,"Armonio, Giovanni, approximately 1477-approximately 1552",,,,,,,Armonio Giovanni 1479?-155.?,"Armonio, Giovanni 1477-1552",,"Armonio, Giovanni asi 1475-asi 1552",,,1477?,1552?,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/49241219,https://lccn.loc.gov/n79023207,https://id.loc.gov/authorities/names/n79023207,,http://catalogue.bnf.fr/ark:/12148/cb12033589r,http://d-nb.info/gnd/118650203,,http://isni.org/isni/0000000081272868,,,https://www.worldcat.org/identities/lccn-n79023207,A2984,49241219,n79023207,,,
https://catalog.digitallatin.org/dll-author/A3003,"Barbaro, Ermolao, 1454-1493",,,,,,,Barbaro Ermolao 1457-1493,"Barbarus, Hermolaus Iunior 1454-1493","Barbaro , Ermolao ","Barbaro, Ermolao",,,1454,1493,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/54942062,https://lccn.loc.gov/n80137686,https://id.loc.gov/authorities/names/n80137686,,http://catalogue.bnf.fr/ark:/12148/cb121940202,http://d-nb.info/gnd/118657119,http://id.sbn.it/af/IT\ICCU\MILV\088873,http://isni.org/isni/0000000121337866,https://www.wikidata.org/entity/Q55011580#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ermolao_Barbaro,https://www.worldcat.org/identities/lccn-n80137686,A3003,54942062,n80137686,,,
https://catalog.digitallatin.org/dll-author/A3000,Benintendus de Ravagnanis 1317-1365,,Benintendus de Ravagnanis,,,,,,Benintendus de Ravagnanis 1317-1365,,,,,1317,1365,14th Century A.D.,Neo-Latin,http://viaf.org/viaf/263991193,,,,,http://d-nb.info/gnd/102666845X,,,https://www.wikidata.org/entity/Q16531977#sitelinks-wikipedia,,,A3000,263991193,,,,
https://catalog.digitallatin.org/dll-author/A3009,Bonaventura da Bagnoregio,,,,,,,,,,"Bagnoregio, Bonavontura van 1221-1274",,,,,,,http://viaf.org/viaf/286310242,,,,,,,http://isni.org/isni/0000000392296373,,,,A3009,286310242,,,,
https://catalog.digitallatin.org/dll-author/A3017,"Cancianini, Gian Domenico 1547-1630",,,,,,,,"Cancianini, Gian Domenico 1547-1630",,"Cancianini, Gian Domenico 1547-1630",,,1547,1630,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/180488070,,,,,http://d-nb.info/gnd/1014834309,,http://isni.org/isni/0000000140022456,,,,A3017,180488070,,,,
https://catalog.digitallatin.org/dll-author/A2991,"Carrara, Giovanni Michele Alberto, 1438-1490",,,,,,,Carrara Giovanni Michele Alberto 1438-1490,"Carrara, Johannes Michael Albertus 1438-1490","Carrara , Giovanni Michele Alberto","Carrara, Giovanni Michele Alberto",,,1438,1490,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/53051995,https://lccn.loc.gov/n2012063330,https://id.loc.gov/authorities/names/n2012063330,,http://catalogue.bnf.fr/ark:/12148/cb121618547,http://d-nb.info/gnd/104280131,http://id.sbn.it/af/IT\ICCU\LO1V\013949,http://isni.org/isni/0000000079753881,https://www.wikidata.org/entity/Q5563918#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Giovanni_Michele_Alberto_da_Carrara,https://www.worldcat.org/identities/lccn-n2012063330,A2991,53051995,n2012063330,,,
https://catalog.digitallatin.org/dll-author/A3005,"Anselmi, Giorgio, 1722-1797",,,,,,,,"Anselmi, Giorgio 1722-1797",,"Anselmi, Giorgio",,,1722,1797,18th Century A.D.,Neo-Latin,http://viaf.org/viaf/95831569,https://lccn.loc.gov/nr94000707,https://id.loc.gov/authorities/names/nr94000707,,,http://d-nb.info/gnd/124214061,,http://isni.org/isni/0000000117766967,https://www.wikidata.org/entity/Q3106886#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Giorgio_Anselmi,https://www.worldcat.org/identities/lccn-nr94000707,A3005,95831569,nr94000707,,,
https://catalog.digitallatin.org/dll-author/A3014,"Bonaiuto, da Casentino, -1312?",,,,,,,,,,,,,,1312?,14th Century A.D.,Medieval,http://viaf.org/viaf/14150686454912540583,https://lccn.loc.gov/no2017125845,https://id.loc.gov/authorities/names/no2017125845,,,,,,,,https://www.worldcat.org/identities/lccn-no2017125845,A3014,1.41506864549125E+019,no2017125845,,,
https://catalog.digitallatin.org/dll-author/A3023,"Bonincontri, Lorenzo, 1410-1491",,,,,,,Buonincontri Lorenzo 1411?-1491?,,"Bonincontri , Lorenzo","Bonincontri, Lorenzo 1410-c.1502 da San Miniato",,,1410,1491,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/169864726,https://lccn.loc.gov/n93802636,https://id.loc.gov/authorities/names/n93802636,,http://catalogue.bnf.fr/ark:/12148/cb12536229n,,http://id.sbn.it/af/IT\ICCU\BVEV\019995,http://isni.org/isni/0000000118661876,https://www.wikidata.org/entity/Q11933911#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n93802636,A3023,169864726,n93802636,,,
https://catalog.digitallatin.org/dll-author/A3011,"Buonaccorsi, Filippo, 1437-1496",,,,,,,Buonaccorsi Filippo 1437-1497,Philippus Bonaccursius 1437-1496,,Philippus 1437-1496 Bonaccursius,,,1437,1496,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/46768955,https://lccn.loc.gov/n82078410,https://id.loc.gov/authorities/names/n82078410,,http://catalogue.bnf.fr/ark:/12148/cb11930034s,http://d-nb.info/gnd/118675354,,http://isni.org/isni/0000000110260699,https://www.wikidata.org/entity/Q722544#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Filippo_Buonaccorsi,https://www.worldcat.org/identities/lccn-n82078410,A3011,46768955,n82078410,,,
https://catalog.digitallatin.org/dll-author/A3019,"Calcagnini, Celio, 1479-1541",,,,,,,Calcagnini Celio 1479-1541,"Calcagnini, Celio 1479-1541","Calcagnini , Celio","Calcagnini, Celio 1479-1541",,,1479,1541,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/76366882,https://lccn.loc.gov/n86810515,https://id.loc.gov/authorities/names/n86810515,,http://catalogue.bnf.fr/ark:/12148/cb122157991,http://d-nb.info/gnd/119249316,http://id.sbn.it/af/IT\ICCU\MILV\159426,http://isni.org/isni/0000000108587078,https://www.wikidata.org/entity/Q1107869#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Celio_Calcagnini,https://www.worldcat.org/identities/lccn-n86810515,A3019,76366882,n86810515,,,
https://catalog.digitallatin.org/dll-author/A3027,"Cavalchini, Rinaldo",,,,,,,,,,,,,,,,,http://viaf.org/viaf/78700642,https://lccn.loc.gov/nr99027638,https://id.loc.gov/authorities/names/nr99027638,,,,,,,,https://www.worldcat.org/identities/lccn-nr99027638,A3027,78700642,nr99027638,,,
https://catalog.digitallatin.org/dll-author/A3015,"Collenuccio, Pandolfo, 1444-1504",,,,,,"Collenuccio, Pandolfo 1444-1504",Collenuccio Pandolfo 1444-1504,"Collenuccio, Pandolfo 1444-1504","Collenuccio , Pandolfo ","Collenucio, Pandolfo",,,1444,1504,15th Century A.D.,Neo-Latin,http://viaf.org/viaf/34673342,https://lccn.loc.gov/n85166436,https://id.loc.gov/authorities/names/n85166436,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1671068,http://catalogue.bnf.fr/ark:/12148/cb14418817g,http://d-nb.info/gnd/118939009,http://id.sbn.it/af/IT\ICCU\CUBV\017337,http://isni.org/isni/0000000108870762,https://www.wikidata.org/entity/Q3893150#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n85166436,A3015,34673342,n85166436,,,
https://catalog.digitallatin.org/dll-author/A3025,"Cortesi, Tommaso Alessandro",,,,,,,,"Cortesi, Tommaso Alessandro",,,,,,,,,http://viaf.org/viaf/32810540,,,,,http://d-nb.info/gnd/119646331,,,,,,A3025,32810540,,,,
https://catalog.digitallatin.org/dll-author/A3013,Crispus Mediolanensis c. 14. C.,,Crispus Mediolanensis,,,,,,Crispus Mediolanensis ca. ca. 14. Jh.,,,,,,,14th Century A.D.,Neo-Latin,http://viaf.org/viaf/71784437,,,,,http://d-nb.info/gnd/102426872,,,,,,A3013,71784437,,,,
https://catalog.digitallatin.org/dll-author/A3021,"Crivellone, -approximately 1730",,,,,,,,"Crivelli, Angelo Maria -1730",,"Crivelli, Angelo Maria -1730",,,,1730?,18th Century A.D.,Neo-Latin,http://viaf.org/viaf/79536023,https://lccn.loc.gov/n2004014427,https://id.loc.gov/authorities/names/n2004014427,,,http://d-nb.info/gnd/12898502X,,http://isni.org/isni/0000000056906072,,,https://www.worldcat.org/identities/lccn-n2004014427,A3021,79536023,n2004014427,,,
https://catalog.digitallatin.org/dll-author/A3030,"Decembrio, Pier Candido, 1399-1477",,,,,,"Decembrio, Pier Candido 1399-1477",,"Decembrio, Pier Candido 1399-1477","Decembrio , Pier Candido",Pier Candido Decembrio,,,1399,1477,14th Century A.D. - 15th Century A.D.,Neo-Latin,http://viaf.org/viaf/7483748,https://lccn.loc.gov/n84095727,https://id.loc.gov/authorities/names/n84095727,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX908619,,http://d-nb.info/gnd/119105381,http://id.sbn.it/af/IT\ICCU\RAVV\082170,http://isni.org/isni/0000000123748087,https://www.wikidata.org/entity/Q714963#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pietro_Candido_Decembrio,https://www.worldcat.org/identities/lccn-n84095727,A3030,7483748,n84095727,,,
https://catalog.digitallatin.org/dll-author/A3034,"Crinito, Pietro, 1465-approximately 1504",,,,,,,Crinito Pietro Riccio 1475-1507,"Crinito, Pietro 1465-1504","Crinito , Pietro","Crinito, Pietro",,,1465,1504?,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/100217442,https://lccn.loc.gov/n86113627,https://id.loc.gov/authorities/names/n86113627,,http://catalogue.bnf.fr/ark:/12148/cb12215803f,http://d-nb.info/gnd/104213671,http://id.sbn.it/af/IT\ICCU\TO0V\063332,http://isni.org/isni/0000000116917129,https://www.wikidata.org/entity/Q1158784#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Crinitus,https://www.worldcat.org/identities/lccn-n86113627,A3034,100217442,n86113627,,,
https://catalog.digitallatin.org/dll-author/A3018,"Di Meletto Rossi, Checco, 1320-1363",,,,,,,Di Meletto Rossi Checco 1320-1363,"Rossi, Checco di Meletto 1320-1363",,Checco Miletto de Rossi poète italien,,,1320,1363,14th Century A.D.,Medieval,http://viaf.org/viaf/186512281,https://lccn.loc.gov/no2011185868,https://id.loc.gov/authorities/names/no2011185868,,http://catalogue.bnf.fr/ark:/12148/cb165938715,http://d-nb.info/gnd/1014568455,,http://isni.org/isni/0000000356336200,https://www.wikidata.org/entity/Q3666975#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-no2011185868,A3018,186512281,no2011185868,,,
https://catalog.digitallatin.org/dll-author/A3036,"Bologni, Girolamo, 1454-1517",,,,,,,Bologni Girolamo 1454-1517,"Bologni, Gerolamo 1454-1517",,"Bologni, Gerolamo 1454-1517",,,1454,1517,15th Century A.D. - 16th Century A.D.,Neo-Latin,http://viaf.org/viaf/315938616,https://lccn.loc.gov/n90680975,https://id.loc.gov/authorities/names/n90680975,,http://catalogue.bnf.fr/ark:/12148/cb123749674,http://d-nb.info/gnd/172787122,,http://isni.org/isni/000000044876689X,https://www.wikidata.org/entity/Q29375850#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n90680975,A3036,315938616,n90680975,,,
https://catalog.digitallatin.org/dll-author/A3032,"Bonvesin, da la Riva, approximately 1250-1314?",,,,,,,Bonvesin da la Riva 1240?-1314?,Bonvicinus de Ripa 1250-1313,Bonvesin : de la Riva,Buonvicino ca1240-ca1313 da Riva,,,1250?,1314?,13th Century A.D. - 14th Century A.D.,Medieval,http://viaf.org/viaf/205267452,https://lccn.loc.gov/n80067364,https://id.loc.gov/authorities/names/n80067364,,http://catalogue.bnf.fr/ark:/12148/cb11885792z,http://d-nb.info/gnd/118661647,http://id.sbn.it/af/IT\ICCU\RAVV\053157,http://isni.org/isni/0000000385515267,https://www.wikidata.org/entity/Q1248641#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Bonvesin_da_la_Riva,https://www.worldcat.org/identities/lccn-n80067364,A3032,205267452,n80067364,,,
